STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5792;20161216;   10;  13.8;   6.3;    3;   0.0;   0;    8.450;  65;   1.0;   0.6;  714.30;   -3.4;   11.50;   -0.9;   -4.6;-999;eor
       5792;20161217;   10;   5.0;   2.0;    3;   0.0;   0;    7.933;  65;   5.7;   0.7;  718.97;   -5.2;   16.50;   -2.5;   -7.9;-999;eor
       5792;20161218;   10;  10.5;   4.2;    3;   3.8;   7;    3.450;  65;   7.3;   2.2;  714.58;   -8.7;   70.92;   -5.5;  -10.6;-999;eor
       5792;20161219;   10;  30.8;  14.4;    3;   0.0;   0;    6.867;  75;   4.3;   1.8;  708.39;  -10.3;   69.46;   -4.2;  -13.6;-999;eor
       5792;20161220;   10;  19.7;   8.1;    3;   0.0;   0;    7.283;  75;   2.0;   2.8;  711.40;   -3.0;   56.79;   -1.5;   -5.1;-999;eor
       5792;20161221;   10;   9.7;   4.5;    3;   0.0;   0;    8.417;  75;   2.0;   2.2;  715.53;   -2.4;   42.96;    1.4;   -4.5;-999;eor
       5792;20161222;   10;  11.5;   6.8;    3;   0.0;   7;    8.350;  75;   5.0;   2.5;  717.53;   -3.6;   54.71;   -0.9;   -7.1;-999;eor
       5792;20161223;   10;  19.0;   7.8;    3;   0.0;   0;    6.683;  73;   4.3;   3.3;  718.13;   -4.8;   77.38;   -1.4;   -7.6;-999;eor
       5792;20161224;   10;  28.4;  11.4;    3;   5.1;   7;    1.017;  70;   7.3;   2.5;  715.00;   -6.5;   68.25;   -3.4;  -10.1;-999;eor
       5792;20161225;   10;  25.9;  10.4;    3;   0.9;   7;    0.000;  70;   8.0;   3.9;  714.88;   -5.9;   96.13;   -2.3;  -10.7;-999;eor
       5792;20161226;   10;  23.7;   8.3;    3;   7.2;   7;    0.583;  70;   7.3;   4.4;  717.14;   -4.1;   97.00;   -2.3;   -8.5;-999;eor
       5792;20161227;   10;  18.5;   9.2;    3;   1.3;   7;    6.333;  75;   4.3;   1.8;  716.46;  -13.6;   80.63;   -8.5;  -15.7;-999;eor
       5792;20161228;   10;  22.4;   7.3;    3;   0.0;   0;    6.950;  76;   6.7;   1.5;  719.52;  -10.3;   55.17;   -6.8;  -13.1;-999;eor
       5792;20161229;   10;  23.9;   5.8;    3;   0.0;   0;    8.483;  70;   0.3;   1.1;  718.66;   -7.0;   29.50;   -4.1;   -8.8;-999;eor
       5792;20161230;   10;  11.2;   4.8;    3;   0.0;   0;    8.467;  70;   0.0;   1.6;  719.05;   -5.1;   37.92;   -3.3;   -6.2;-999;eor
       5792;20161231;   10;   9.1;   2.9;    3;   0.0;   0;    8.483;  70;   0.3;   1.0;  716.50;   -4.9;   22.71;   -3.3;   -6.1;-999;eor
       5792;20170101;   10;  16.2;   8.8;    3;   0.0;   0;    8.517;  70;   0.0;   1.1;  709.09;   -6.4;   29.13;   -4.4;   -8.0;-999;eor
       5792;20170102;   10;  23.3;   8.4;    3;   3.3;   7;    6.400;  70;   4.7;   1.4;  703.81;  -11.4;   58.38;   -7.2;  -16.8;-999;eor
       5792;20170103;   10;  18.2;   5.8;    3;   0.7;   7;    8.567;  80;   2.3;   1.1;  703.66;  -15.9;   61.54;   -9.4;  -19.6;-999;eor
       5792;20170104;   10;-999;-999;    3;  48.3;   7;    0.000;  80;   8.0;   1.9;  698.23;  -13.6;   87.33;   -7.5;  -18.0;-999;eor
       5792;20170105;   10;-999;-999;    3;  16.9;   7;    0.033; 180;   8.0;   0.9;  698.38;  -21.9;   86.92;  -17.5;  -24.7;-999;eor
       5792;20170106;   10;  15.3;   6.1;    3;   0.0;   0;    8.600; 195;   0.3;   0.5;  704.13;  -24.0;   56.21;  -19.6;  -27.2;-999;eor
       5792;20170107;   10;  20.2;  10.0;    3;  19.1;   7;    0.217; 180;   7.7;   1.1;  706.19;  -16.8;   60.67;  -11.5;  -19.7;-999;eor
       5792;20170108;   10;  18.1;   7.8;    3;  10.3;   7;    0.000; 185;   8.0;   1.8;  705.68;  -14.7;   88.83;  -11.8;  -17.5;-999;eor
       5792;20170109;   10;  17.1;   6.9;    3;   0.0;   0;    8.317; 180;   2.3;   0.6;  704.88;  -11.2;   24.92;   -9.7;  -12.9;-999;eor
       5792;20170110;   10;  13.6;   5.4;    3;   3.6;   7;    8.167; 170;   6.0;   1.2;  695.97;  -12.8;   54.63;   -9.2;  -14.5;-999;eor
       5792;20170111;   10;  30.6;  10.7;    3;   8.1;   7;    3.450; 167;   6.3;   1.9;  696.75;  -13.2;   86.21;   -9.3;  -15.6;-999;eor
       5792;20170112;   10;  39.8;  15.6;    3;   4.9;   7;    0.000; 155;   8.0;   2.7;  698.18;   -9.6;   91.17;   -6.3;  -11.3;-999;eor
       5792;20170113;   10;  36.2;-999;    3;  17.5;   7;    0.000; 160;   8.0;   1.6;  688.05;  -16.4;   88.79;   -7.4;  -20.3;-999;eor
       5792;20170114;   10;  19.0;   6.7;    3;  32.5;   7;    0.000; 190;   8.0;   1.3;  692.47;  -18.4;   88.21;  -16.7;  -20.3;-999;eor
       5792;20170115;   10;  15.8;   5.9;    3;   4.8;   7;    0.117; 275;   7.7;   1.0;  696.58;  -20.6;   83.42;  -19.9;  -21.5;-999;eor
       5792;20170116;   10;  16.9;   2.6;    3;  12.0;   7;    1.500; 270;   7.7;   0.9;  696.44;  -22.1;   85.46;  -21.1;  -22.9;-999;eor
       5792;20170117;   10;  28.0;  10.3;    3;   0.1;   7;    6.800; 270;   3.7;   1.0;  700.36;  -20.5;   82.79;  -15.6;  -23.0;-999;eor
       5792;20170118;   10;  31.1;  12.1;    3;   0.0;   0;    8.967; 260;   0.3;   1.4;  705.57;  -14.7;   73.75;  -13.0;  -16.3;-999;eor
       5792;20170119;   10;  15.5;   8.6;    3;   0.0;   0;    9.050; 240;   0.3;   1.4;  709.18;  -11.9;   57.88;   -9.5;  -13.6;-999;eor
       5792;20170120;   10;  19.0;   9.4;    3;   0.0;   0;    9.083; 235;   0.3;   0.8;  710.37;   -9.5;   25.88;   -8.0;  -11.7;-999;eor
       5792;20170121;   10;  13.0;   6.6;    3;   0.0;   0;    9.150; 225;   0.0;   0.6;  710.59;   -8.0;   17.13;   -4.6;  -10.2;-999;eor
       5792;20170122;   10;  14.6;   7.1;    3;   0.0;   0;    9.067; 215;   0.3;   0.4;  709.22;   -6.0;   11.46;   -3.9;   -7.8;-999;eor
       5792;20170123;   10;   7.6;   3.5;    3;   0.0;   0;    9.167; 215;   1.0;   0.4;  706.52;   -7.1;   10.67;   -5.3;   -8.7;-999;eor
       5792;20170124;   10;  21.4;   5.5;    3;   0.0;   0;    9.100; 210;   2.3;   0.6;  704.41;   -9.0;   20.83;   -7.1;  -10.9;-999;eor
       5792;20170125;   10;  20.8;  10.0;    3;   0.0;   0;    9.250; 210;   0.3;   1.2;  707.13;   -7.3;   34.13;   -5.5;   -8.8;-999;eor
       5792;20170126;   10;  13.4;   5.3;    3;   0.0;   0;    9.333; 210;   0.0;   0.6;  708.33;   -4.8;   14.58;   -0.7;   -6.2;-999;eor
       5792;20170127;   10;  17.1;   6.8;    3;   0.0;   0;    9.133; 210;   2.0;   0.7;  708.72;   -5.1;   16.67;   -2.7;   -7.3;-999;eor
       5792;20170128;   10;  13.9;   6.4;    3;   0.0;   0;    9.117; 205;   4.0;   1.3;  707.33;   -6.7;   35.96;   -4.8;   -8.3;-999;eor
       5792;20170129;   10;  14.4;   5.9;    3;   0.0;   0;    9.433; 205;   1.7;   1.9;  708.20;   -7.2;   52.54;   -4.3;   -9.3;-999;eor
       5792;20170130;   10;  29.2;  11.3;    3;  10.4;   7;    1.200; 205;   6.7;   2.8;  705.29;   -7.4;   77.79;   -5.4;   -9.6;-999;eor
       5792;20170131;   10;  28.9;  10.9;    3;  29.8;   7;    0.000; 220;   8.0;   3.6;  703.44;   -6.5;   95.17;   -5.8;   -7.7;-999;eor
       5792;20170201;   10;  22.0;   9.7;    3;   2.6;   7;    0.200; 235;   8.0;   3.5;  705.05;   -6.6;   94.38;   -5.2;   -8.0;-999;eor
       5792;20170202;   10;  34.1;  12.8;    3;   0.0;   0;    5.767; 235;   6.3;   3.1;  704.61;   -6.5;   83.04;   -5.3;   -7.3;-999;eor
       5792;20170203;   10;  34.7;  11.3;    3;   0.8;   7;    2.383; 205;   6.7;   3.1;  700.01;   -7.1;   86.63;   -5.6;   -9.3;-999;eor
       5792;20170204;   10;  28.2;  10.2;    3;   4.3;   7;    3.933; 205;   6.7;   2.4;  695.48;   -9.5;   82.21;   -6.9;  -12.3;-999;eor
       5792;20170205;   10;  25.2;   9.7;    3;   5.3;   7;    2.067; 210;   5.3;   2.2;  694.37;   -9.5;   72.75;   -6.2;  -14.1;-999;eor
       5792;20170206;   10;  15.8;   5.6;    3;   4.0;   7;    0.050; 210;   7.3;   2.1;  698.45;  -11.1;   79.79;   -7.8;  -13.4;-999;eor
       5792;20170207;   10;  14.3;   5.3;    3;   1.7;   7;    8.400; 205;   5.3;   1.8;  701.28;  -11.6;   71.17;  -10.6;  -12.9;-999;eor
       5792;20170208;   10;  12.5;   3.6;    3;   0.0;   7;    0.450; 200;   7.3;   2.4;  702.55;  -10.8;   90.42;   -9.2;  -12.3;-999;eor
       5792;20170209;   10;  13.3;   6.2;    3;   0.0;   0;    9.550; 200;   4.0;   1.9;  703.72;   -9.5;   65.29;   -4.5;  -13.6;-999;eor
       5792;20170210;   10;  18.0;   8.0;    3;   0.0;   7;    9.283; 200;   5.0;   2.1;  703.53;   -8.9;   69.50;   -6.2;   -9.9;-999;eor
       5792;20170211;   10;  15.9;   8.8;    3;   0.0;   0;    9.417; 200;   4.3;  -999;  705.18;   -8.9;-999;   -6.9;  -11.1;-999;eor
       5792;20170212;   10;  18.0;   7.9;    3;   0.0;   0;    8.433; 200;   7.0;   1.9;  710.07;   -6.4;   49.71;   -4.5;   -8.9;-999;eor
       5792;20170213;   10;  14.4;   6.6;    3;   0.0;   0;    9.817; 200;   0.7;   1.8;  711.42;   -4.7;   41.04;   -2.0;   -6.1;-999;eor
       5792;20170214;   10;  13.0;   4.4;    3;   0.0;   0;   10.250; 200;   0.0;   0.9;  716.05;   -2.5;   18.00;   -0.4;   -4.5;-999;eor
       5792;20170215;   10;  11.8;   4.2;    3;   0.0;   0;   10.300; 200;   0.0;   1.5;  720.03;   -1.7;   27.13;    3.3;   -4.8;-999;eor
       5792;20170216;   10;   9.8;   3.8;    3;   0.8;   7;   10.100; 200;   1.3;   2.0;  716.61;   -5.5;   51.21;   -1.9;   -9.1;-999;eor
       5792;20170217;   10;  20.6;   7.3;    3;  25.9;   7;    0.000; 197;   8.0;   2.6;  709.32;  -10.4;   91.58;   -8.0;  -14.6;-999;eor
       5792;20170218;   10;  10.3;   4.2;    3;   0.3;   7;    8.733; 215;   3.0;   1.7;  708.15;  -11.4;   67.67;   -9.1;  -12.8;-999;eor
       5792;20170219;   10;  16.9;   7.3;    3;   4.1;   7;    8.867; 215;   2.7;   1.3;  708.02;  -10.1;   47.17;   -7.2;  -12.4;-999;eor
       5792;20170220;   10;  17.0;   7.8;    3;   6.6;   7;    2.617; 215;   7.0;   2.3;  707.12;  -10.1;   81.75;   -4.3;  -12.5;-999;eor
       5792;20170221;   10;-999;-999;    3;  13.2;   7;    0.000; 220;   8.0;   4.1;    -999;   -5.2;   97.88;   -4.9;   -5.7;-999;eor
       5792;20170222;   10;-999;-999;    3;   0.0;   7;    5.300; 235;  -999;   3.4;  705.56;   -6.3;   88.29;   -5.6;   -6.8;-999;eor
       5792;20170223;   10;  34.8;  16.2;    3;   2.9;   7;    8.733; 230;   5.7;   2.3;  701.46;   -4.8;   55.42;   -1.9;   -7.1;-999;eor
       5792;20170224;   10;  33.0;   8.3;    3;  11.1;   7;    0.500; 232;   8.0;   2.2;  698.10;  -12.2;   88.63;   -5.9;  -15.5;-999;eor
       5792;20170225;   10;  11.0;   4.1;    3;   0.0;   0;   10.500; 240;   3.3;   1.6;  705.52;   -9.4;   52.38;   -0.7;  -16.8;-999;eor
       5792;20170226;   10;  16.8;   8.6;    3;   0.0;   7;    2.000; 240;   6.7;   2.9;  707.77;   -3.6;   62.33;   -1.0;   -5.1;-999;eor
       5792;20170227;   10;  27.2;  10.5;    3;   0.0;   7;    7.133; 235;   4.7;   2.8;  701.62;   -4.6;   63.42;   -3.2;   -8.9;-999;eor
       5792;20170228;   10;  37.6;  10.3;    3;  11.8;   7;    0.000; 235;   7.7;   2.6;  691.54;   -9.4;   86.50;   -7.4;  -13.7;-999;eor
       5792;20170301;   10;  34.7;  15.2;    3;   5.8;   7;    1.967; 240;   7.7;   2.2;  695.47;  -12.3;   88.50;   -6.4;  -15.7;-999;eor
       5792;20170302;   10;  33.1;  14.3;    3;   3.9;   7;    2.000; 240;   6.7;   2.5;  702.13;   -9.8;   81.38;   -6.4;  -14.3;-999;eor
       5792;20170303;   10;  33.7;  11.6;    3;   0.0;   0;    8.383; 245;   7.3;   1.9;  703.20;   -6.7;   48.58;   -4.4;  -10.8;-999;eor
       5792;20170304;   10;  48.4;  17.9;    3;   3.7;   7;    9.133; 240;   6.0;   2.9;  694.06;   -6.9;   80.71;   -3.8;  -10.2;-999;eor
       5792;20170305;   10;  30.1;  10.2;    3;   8.6;   7;    4.483; 240;   7.3;   2.4;  694.71;  -11.1;   89.54;   -9.7;  -12.6;-999;eor
       5792;20170306;   10;  28.0;  12.0;    3;  28.0;   7;    3.717; 240;   7.3;   2.1;  692.90;  -12.3;   87.21;  -10.0;  -14.2;-999;eor
       5792;20170307;   10;  18.7;   7.1;    3;  20.0;   7;    0.000; 275;   8.0;   2.0;  698.65;  -13.4;   91.29;  -12.6;  -13.9;-999;eor
       5792;20170308;   10;  26.3;   9.1;    3;  33.5;   7;    6.050; 310;   7.0;   2.3;  706.53;  -10.5;   78.50;   -5.2;  -15.0;-999;eor
       5792;20170309;   10;  24.9;  11.9;    3;  67.7;   7;    0.000; 355;   8.0;   3.8;  708.00;   -5.8;   95.17;   -5.0;   -8.2;-999;eor
       5792;20170310;   10;  24.1;   9.0;    3;   1.6;   7;    0.933; 410;   8.0;   2.3;  708.20;  -11.7;   89.17;   -7.6;  -14.9;-999;eor
       5792;20170311;   10;  13.0;   5.3;    3;   0.0;   0;    9.217; 390;   3.3;   1.3;  708.57;   -9.4;   42.29;   -7.3;  -13.4;-999;eor
       5792;20170312;   10;  13.2;   7.2;    3;   0.0;   0;   11.450; 330;   2.3;   1.6;  704.44;   -8.2;   46.67;   -7.0;  -10.3;-999;eor
       5792;20170313;   10;  13.9;   6.7;    3;   0.0;   0;   10.583; 325;   4.3;   1.4;  709.22;   -8.6;   42.13;   -5.6;  -10.2;-999;eor
       5792;20170314;   10;  16.5;   7.8;    3;   0.0;   0;    8.067; 320;   5.0;   2.1;  715.56;   -8.2;   64.67;   -4.9;  -11.4;-999;eor
       5792;20170315;   10;  14.3;   5.8;    3;   0.0;   7;    8.583; 320;   6.0;   2.3;  716.70;   -5.5;   56.96;   -3.9;   -7.6;-999;eor
       5792;20170316;   10;  12.4;   5.5;    3;   0.0;   0;   10.383; 305;   1.7;   2.1;  713.62;   -4.4;   47.58;   -1.2;   -6.2;-999;eor
       5792;20170317;   10;  25.9;  10.6;    3;   0.7;   7;    5.183; 305;   6.3;   3.7;  708.64;   -4.5;   84.79;   -3.0;   -6.5;-999;eor
       5792;20170318;   10;  35.1;  16.3;    3;  38.5;   7;    0.000; 306;   8.0;   3.7;  702.71;   -5.9;   93.96;   -4.3;   -7.6;-999;eor
       5792;20170319;   10;  29.3;  10.8;    3;   1.3;   7;    1.583; 345;   7.7;   4.2;  705.45;   -4.4;   96.13;   -3.3;   -5.5;-999;eor
       5792;20170320;   10;  21.7;  12.4;    3;   0.0;   0;   11.350; 330;   6.0;   4.0;  705.86;   -3.4;   85.21;   -1.2;   -5.2;-999;eor
       5792;20170321;   10;  17.7;   7.4;    3;   4.6;   7;    6.983; 325;   7.0;   4.1;  703.67;   -3.1;   84.67;   -0.3;   -5.0;-999;eor
       5792;20170322;   10;  16.6;   6.3;    3;   2.0;   7;    1.033; 325;   7.7;   4.0;  702.27;   -4.9;   94.08;   -2.8;   -6.5;-999;eor
       5792;20170323;   10;  22.4;   8.4;    3;   0.0;   0;    8.033; 325;   6.0;   3.7;  705.88;   -5.3;   90.00;   -3.3;   -6.4;-999;eor
       5792;20170324;   10;  19.7;   7.4;    3;   0.0;   0;    2.467; 320;   7.0;   3.4;  712.91;   -2.9;   67.83;   -1.0;   -5.3;-999;eor
       5792;20170325;   10;  15.7;   6.4;    3;   0.0;   0;   12.167; 320;   2.7;   3.7;  712.41;   -1.8;   68.38;    0.6;   -4.0;-999;eor
       5792;20170326;   10;  17.0;   5.6;    3;   0.0;   0;    9.617; 315;   3.7;   2.9;  708.64;   -5.3;   69.50;   -3.3;   -8.4;-999;eor
       5792;20170327;   10;  16.0;   5.4;    3;   0.0;   0;   12.650; 310;   1.0;   1.3;  712.18;   -1.9;   23.83;    1.9;   -5.5;-999;eor
       5792;20170328;   10;   8.9;   3.1;    3;   0.0;   0;   12.283; 310;   2.7;   3.3;  714.18;   -2.0;   63.17;    0.7;   -6.1;-999;eor
       5792;20170329;   10;   9.4;   3.7;    3;   0.0;   0;    4.383; 305;   7.7;   4.0;  716.00;   -4.4;   90.29;   -1.4;   -7.1;-999;eor
       5792;20170330;   10;  12.7;   5.6;    3;   0.0;   0;   12.183; 300;   5.7;   3.3;  716.78;   -1.7;   61.00;    2.5;   -6.7;-999;eor
       5792;20170331;   10;  14.1;   5.2;    3;   0.0;   0;   11.583; 300;   4.0;   2.9;  713.56;    0.6;   45.54;    3.9;   -2.4;-999;eor
       5792;20170401;   10;  14.0;   6.5;    3;   0.0;   7;    7.050; 300;   5.3;   3.3;  707.18;   -2.8;   67.13;   -1.3;   -6.0;-999;eor
       5792;20170402;   10;  10.5;   5.4;    3;   0.2;   7;    7.417; 300;   6.0;   3.5;  708.77;   -4.2;   76.75;   -1.7;   -7.1;-999;eor
       5792;20170403;   10;   8.3;   2.5;    3;  11.3;   7;    0.617; 300;   8.0;   4.2;  711.90;   -4.1;   93.96;   -1.5;   -5.4;-999;eor
       5792;20170404;   10;  13.3;   4.1;    3;   5.3;   7;    0.400; 310;   7.7;   3.2;  709.17;   -7.7;   93.88;   -5.0;  -10.4;-999;eor
       5792;20170405;   10;  13.8;   4.9;    3;   7.5;   7;    6.950; 310;   6.0;   3.3;  708.43;   -7.2;   91.00;   -1.9;   -9.8;-999;eor
       5792;20170406;   10;  15.0;   6.3;    3;   0.1;   7;    6.217; 315;   6.7;   2.2;  708.16;   -8.9;   69.63;   -7.2;  -12.0;-999;eor
       5792;20170407;   10;  14.5;   6.4;    3;   0.6;   7;    0.117; 310;   8.0;   3.5;  710.55;   -6.0;   89.67;   -5.1;   -9.1;-999;eor
       5792;20170408;   10;  10.8;   5.0;    3;   0.0;   0;   13.183; 305;   1.3;   3.4;  713.72;   -3.1;   70.83;    1.8;   -8.8;-999;eor
       5792;20170409;   10;  13.2;   5.0;    3;   0.0;   0;   11.483; 300;   1.3;   3.3;  715.93;   -1.6;   60.00;    1.7;   -3.2;-999;eor
       5792;20170410;   10;  15.2;   6.3;    3;   3.3;   7;    6.133; 290;   5.3;   4.3;  713.54;   -2.2;   82.29;   -0.1;   -3.8;-999;eor
       5792;20170411;   10;  17.5;   7.0;    3;   0.8;   7;    2.683; 293;   8.0;   3.7;  710.47;   -6.0;   94.96;   -3.2;  -10.6;-999;eor
       5792;20170412;   10;  21.5;   7.8;    3;   0.0;   0;   11.483; 293;   7.0;   3.2;  709.67;   -5.2;   75.46;   -2.0;   -9.3;-999;eor
       5792;20170413;   10;  25.1;  10.2;    3;   1.0;   7;    0.467; 290;   7.7;   3.8;  705.89;   -5.6;   94.88;   -4.5;   -6.7;-999;eor
       5792;20170414;   10;  20.7;   9.2;    3;   0.0;   0;    7.233; 290;   6.0;   3.9;  706.28;   -5.1;   93.83;   -3.1;   -6.9;-999;eor
       5792;20170415;   10;  18.6;   8.2;    3;  24.2;   7;    0.050; 290;   8.0;   3.6;  706.24;   -6.2;   94.67;   -5.2;   -7.3;-999;eor
       5792;20170416;   10;  21.4;   8.2;    3;  37.8;   7;    0.000; 310;   8.0;   2.8;  704.93;   -9.4;   92.92;   -7.2;  -11.6;-999;eor
       5792;20170417;   10;  25.6;   9.2;    3;  28.0;   7;    0.017; 345;   8.0;   2.5;  702.54;  -10.8;   92.42;   -9.2;  -13.5;-999;eor
       5792;20170418;   10;  18.5;   6.0;    3;  37.1;   7;    0.000; 365;   8.0;   1.6;  701.17;  -15.6;   89.04;  -13.5;  -16.8;-999;eor
       5792;20170419;   10;  12.3;   3.4;    3;  30.6;   7;    0.083; 430;   8.0;   1.4;  704.74;  -16.8;   85.81;  -15.7;  -18.4;-999;eor
       5792;20170420;   10;  15.7;   5.5;    3;   0.2;   7;    7.883; 490;   4.0;   1.0;  708.49;  -17.1;   64.88;  -15.5;  -18.9;-999;eor
       5792;20170421;   10;  14.9;   6.2;    3;   0.0;   7;    8.183; 450;   3.3;   1.9;  711.74;  -10.8;   64.67;   -7.4;  -15.8;-999;eor
       5792;20170422;   10;  18.9;   9.0;    3;  12.3;   7;    7.333; 430;   5.3;   2.9;  709.09;   -8.6;   90.92;   -7.0;  -10.2;-999;eor
       5792;20170423;   10;  19.8;   9.0;    3;   1.6;   7;    7.283; 420;   6.0;   2.4;  706.70;  -10.3;   84.71;   -8.3;  -12.0;-999;eor
       5792;20170424;   10;  25.1;  11.5;    3;   0.0;   0;   13.200; 380;   2.7;   2.9;  706.58;   -5.2;   68.29;   -2.9;   -8.9;-999;eor
       5792;20170425;   10;  28.5;  11.6;    3;   0.6;   7;    2.967; 380;   7.3;   4.0;  701.48;   -4.1;   87.79;   -2.6;   -5.4;-999;eor
       5792;20170426;   10;  24.4;   8.6;    3;  10.7;   7;    0.000; 380;   8.0;   3.8;  698.77;   -5.6;   93.00;   -1.5;   -8.2;-999;eor
       5792;20170427;   10;  11.9;   5.4;    3;   7.2;   7;    1.900; 380;   7.7;   2.8;  698.84;   -8.8;   89.71;   -5.6;  -11.4;-999;eor
       5792;20170428;   10;  11.9;   5.5;    3;  17.0;   7;    0.000; 385;   8.0;   2.1;  698.00;  -12.4;   90.21;  -11.2;  -13.4;-999;eor
       5792;20170429;   10;  10.6;   4.6;    3;   0.0;   0;   14.350; 415;   0.7;   1.3;  703.85;   -9.7;   51.71;   -2.2;  -14.4;-999;eor
       5792;20170430;   10;  23.9;   7.1;    3;   0.0;   0;   14.200; 390;   1.7;   1.4;  703.96;   -2.9;   27.96;    0.8;   -5.0;-999;eor
       5792;20170501;   10;  21.9;   7.3;    3;  26.8;   7;    4.383; 380;   7.3;   2.9;  701.84;   -6.2;   76.42;   -0.7;  -10.5;-999;eor
       5792;20170502;   10;  20.5;   9.0;    3;   0.8;   7;    7.350; 390;   6.3;   2.9;  704.38;   -8.3;   88.04;   -4.8;  -10.7;-999;eor
       5792;20170503;   10;  11.4;   5.2;    3;   4.1;   7;    1.917; 380;   7.3;   3.7;  706.31;   -5.7;   91.25;   -3.4;   -7.2;-999;eor
       5792;20170504;   10;  13.4;   4.2;    3;  13.9;   7;    4.017; 385;   7.7;   3.4;  704.82;   -6.3;   88.92;   -3.2;   -8.0;-999;eor
       5792;20170505;   10;  16.5;   5.9;    3;   0.0;   7;    4.050; 395;   6.0;   3.5;  707.40;   -5.4;   85.79;   -3.0;   -7.7;-999;eor
       5792;20170506;   10;  17.3;   8.0;    3;  10.0;   7;    5.933; 390;   6.7;   3.5;  705.70;   -2.0;   66.67;    0.8;   -4.9;-999;eor
       5792;20170507;   10;  17.1;   8.1;    3;  12.9;   7;    0.000; 390;   8.0;   4.1;  705.71;   -4.8;   96.54;   -4.5;   -5.2;-999;eor
       5792;20170508;   10;  16.6;   6.7;    3;  20.8;   7;    0.000; 395;   8.0;   3.8;  705.64;   -5.6;   95.46;   -4.5;   -7.3;-999;eor
       5792;20170509;   10;  12.7;   4.9;    3;   0.6;   7;    1.233; 410;   7.7;   2.9;  703.63;   -8.6;   88.96;   -7.2;  -10.3;-999;eor
       5792;20170510;   10;  22.2;   8.7;    3;   0.0;   0;   14.633; 410;   1.3;   2.8;  702.82;   -4.6;   61.88;   -1.2;   -9.7;-999;eor
       5792;20170511;   10;  36.7;  11.0;    3;   1.3;   7;    8.967; 410;   5.3;   4.2;  701.11;   -2.3;   81.29;    0.1;   -4.2;-999;eor
       5792;20170512;   10;  26.9;   6.2;    3;   9.3;   7;    3.100; 400;   7.7;   5.1;  702.50;   -2.0;   96.92;   -0.2;   -3.2;-999;eor
       5792;20170513;   10;  10.7;   3.6;    3;   7.2;   7;    4.800; 395;   7.3;   5.1;  708.65;   -1.8;   96.13;   -0.1;   -3.6;-999;eor
       5792;20170514;   10;  11.2;   4.5;    3;   8.9;   7;    3.133; 395;   7.3;   5.4;  714.65;   -1.7;   98.96;   -0.1;   -2.8;-999;eor
       5792;20170515;   10;  11.5;   4.1;    3;   3.5;   7;    1.233; 395;   7.7;   5.0;  718.88;   -2.4;   97.92;   -0.1;   -4.4;-999;eor
       5792;20170516;   10;   7.7;   4.1;    3;   0.0;   0;   14.833; 395;   4.3;   3.1;  720.51;    0.3;   49.25;    6.4;   -5.8;-999;eor
       5792;20170517;   10;   8.6;   3.1;    3;   0.0;   0;   14.483; 385;   1.3;   5.2;  717.83;    4.7;   59.92;    7.7;    2.4;-999;eor
       5792;20170518;   10;  17.6;   6.3;    3;   0.0;   0;    6.383; 375;   5.7;   6.7;  713.00;    3.3;   85.71;    4.6;    1.7;-999;eor
       5792;20170519;   10;  18.2;   9.4;    3;   2.0;   7;    1.517; 375;   7.3;   5.7;  708.50;    0.3;   90.63;    2.8;   -4.9;-999;eor
       5792;20170520;   10;  10.6;   2.9;    3;   8.7;   8;    0.167; 370;   7.7;   3.7;  711.17;   -5.4;   89.17;   -2.5;   -8.8;-999;eor
       5792;20170521;   10;  15.5;   6.7;    3;   0.0;   7;    9.733; 370;   5.3;   4.7;  714.52;   -2.4;   90.46;    1.6;   -6.0;-999;eor
       5792;20170522;   10;  18.5;   5.7;    3;   0.0;   0;    9.750; 360;   4.0;   5.3;  713.76;    1.0;   81.00;    4.5;   -0.8;-999;eor
       5792;20170523;   10;  17.2;   7.0;    3;   2.2;   7;    2.000; 350;   7.0;   6.0;  714.86;    0.1;   96.54;    1.3;   -1.1;-999;eor
       5792;20170524;   10;  18.3;   7.7;    3;   9.2;   8;    0.033; 345;   8.0;   5.9;  715.17;   -0.4;   99.71;    0.9;   -2.3;-999;eor
       5792;20170525;   10;  14.3;   5.2;    3;   0.0;   0;    1.567; 345;   7.7;   5.0;  713.90;   -2.3;   96.79;   -0.4;   -4.3;-999;eor
       5792;20170526;   10;  11.7;   3.5;    3;   0.0;   0;   15.583; 340;   1.0;   3.9;  715.27;    1.6;   56.88;    6.7;   -4.1;-999;eor
       5792;20170527;   10;  11.3;   4.1;    3;   0.0;   0;   15.533; 335;   0.7;   4.7;  717.75;    4.3;   56.38;    6.6;    2.9;-999;eor
       5792;20170528;   10;  11.2;   4.4;    3;   0.0;   0;   15.017; 330;   2.0;   5.3;  719.08;    5.3;   58.04;    7.7;    3.4;-999;eor
       5792;20170529;   10;   7.0;   3.2;    3;   0.0;   0;   12.417; 320;   2.3;   6.7;  717.00;    6.0;   71.67;    9.0;    4.0;-999;eor
       5792;20170530;   10;   9.5;   3.6;    3;  14.1;   8;    8.817; 315;   4.7;   7.5;  716.11;    5.3;   84.17;    8.9;    2.7;-999;eor
